g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AAD@W{Cs@wFo,24,5,5.6778938564,0.6778938564,1.1355787713,5.74102056,Solved
L?ABA_gaOkv?\C,23,5,5.6778938526,0.6778938526,1.1355787705,5.74757972,Solved
L?AAD@oI_iZ?L_,21,5,5.6778770192,0.6778770192,1.1355754038,5.76523509,Solved
L?AADb_B_tN?M_,23,5,5.6778631405,0.6778631405,1.1355726281,5.83279563,Solved
L?`@Cb_HQcB_Eg,21,5,5.6778613665,0.6778613665,1.1355722733,5.78041642,Solved
L?AB?qQU@WGk{?,22,5,5.6778609774,0.6778609774,1.1355721955,5.80473379,Solved
L?AAD?wX?k@wYA,21,5,5.6777651238,0.6777651238,1.1355530248,5.78256160,Solved
L?AADBOX?kFOBo,21,5,5.6777445088,0.6777445088,1.1355489018,5.76268158,Solved
L?AAD?oFEoAwm_,22,5,5.6777340479,0.6777340479,1.1355468096,5.77344226,Solved
L?AAD?oFBWXCL_,21,5,5.6777164741,0.6777164741,1.1355432948,5.75253393,Solved
L?AADbGLFOAsN_,24,5,5.6777159435,0.6777159435,1.1355431887,5.83494688,Solved
L?AAD?oFBWEoBw,22,5,5.6777067103,0.6777067103,1.1355413421,5.74506381,Solved
L?AAD?oFEoTOFo,22,5,5.6777067056,0.6777067056,1.1355413411,5.74268650,Solved
L?AAD?oEBWFoBw,22,5,5.6777067044,0.6777067044,1.1355413409,5.74814427,Solved
L?AA@AOT?{TOeO,20,5,5.6776426674,0.6776426674,1.1355285335,5.74955487,Solved
L?AA@qoR@kL_kc,24,5,5.6776421272,0.6776421272,1.1355284254,5.79146871,Solved
L?AA@qoRDCfoVA,25,5,5.6776347544,0.6776347544,1.1355269509,5.77968800,Solved
L?AAD?wX?k@w{@,22,5,5.6776303392,0.6776303392,1.1355260678,5.74334149,Solved
L?AAD@oIag@{Fo,23,5,5.6775927229,0.6775927229,1.1355185446,5.74967957,Solved
L?AAD@Oi?wCsFo,21,5,5.6775758421,0.6775758421,1.1355151684,5.76466884,Solved
L?AADBOX@c@oac,20,5,5.6775723041,0.6775723041,1.1355144608,5.75259051,Solved
L?AADb_M?[J_RO,22,5,5.6775661971,0.6775661971,1.1355132394,5.76904018,Solved
L?AAD@Oi?wEoBw,21,5,5.6775422344,0.6775422344,1.1355084469,5.76286797,Solved
L?AA@AOTFOFOeO,20,5,5.6775257096,0.6775257096,1.1355051419,5.75924302,Solved
L?AE@b_F?]N?M_,23,5,5.6774991209,0.6774991209,1.1354998242,5.83001362,Solved
L?AAD?wX?kX@N_,22,5,5.6774804727,0.6774804727,1.1354960945,5.75227963,Solved
L?AAD@oI_\Bgm_,23,5,5.6774803487,0.6774803487,1.1354960697,5.75131059,Solved
L?AAD@OICsJGDs,21,5,5.6774606489,0.6774606489,1.1354921298,5.74550595,Solved
L?AAD?wTDSJGL_,22,5,5.6773928682,0.6773928682,1.1354785736,5.79193011,Solved
L?AA@AWTDoYGN_,22,5,5.6773754803,0.6773754803,1.1354750961,5.74156996,Solved
L?`@Cb_HQc@oEK,21,5,5.6773649345,0.6773649345,1.1354729869,5.79118483,Solved
L?AAD@oI_wZ?RO,21,5,5.6773598141,0.6773598141,1.1354719628,5.75872298,Solved
L?AAD?wXCc@h}?,22,5,5.6773499372,0.6773499372,1.1354699874,5.79763283,Solved
L?AAD?w\F_@wFO,23,5,5.6773170556,0.6773170556,1.1354634111,5.83964597,Solved
L?AADb_B_lN?M_,23,5,5.6772772351,0.6772772351,1.1354554470,5.85287051,Solved
L?AAD@oI_iZ?N_,22,5,5.6772036321,0.6772036321,1.1354407264,5.74040417,Solved
L?AAD@oidcBoBw,24,5,5.6771963106,0.6771963106,1.1354392621,5.75539121,Solved
L?ABA_gaQWQSTK,22,5,5.6771642300,0.6771642300,1.1354328460,5.75812681,Solved
L?AAD?wX?sAY}?,22,5,5.6771207479,0.6771207479,1.1354241496,5.77172114,Solved
L?AE@b_F?VN?M_,23,5,5.6770689513,0.6770689513,1.1354137903,5.81948368,Solved
L?AAD?wXCcBWN_,22,5,5.6770508317,0.6770508317,1.1354101663,5.74155487,Solved
L?AAD@cHcoA[F_,21,5,5.6770504619,0.6770504619,1.1354100924,5.74638744,Solved
L?`@Cb_HQcBOF_,21,5,5.6770318209,0.6770318209,1.1354063642,5.74303166,Solved
L?ABA_gaOh]?^?,22,5,5.6769828765,0.6769828765,1.1353965753,5.75512399,Solved
L?AA@aHMBHZ?k_,22,5,5.6769693601,0.6769693601,1.1353938720,5.75358041,Solved
L?`@Cb_HQoBOBo,21,5,5.6769579912,0.6769579912,1.1353915982,5.77371327,Solved
L?AA@agU?lXGV?,22,5,5.6769179754,0.6769179754,1.1353835951,5.74360999,Solved
L?AAD?oFFOIgm_,22,5,5.6769179737,0.6769179737,1.1353835947,5.77684741,Solved
L?AAD@OICsEoRO,20,5,5.6769062181,0.6769062181,1.1353812436,5.75132890,Solved
L?AAD@Oi?sJ_Hg,20,5,5.6768762798,0.6768762798,1.1353752560,5.74808680,Solved
L?AAD@OZBgDSBw,23,5,5.6768729743,0.6768729743,1.1353745949,5.75058889,Solved
L?AAD@W[@W@wk_,21,5,5.6768714947,0.6768714947,1.1353742989,5.74006802,Solved
L?AAD@oIagHgm_,22,5,5.6768678541,0.6768678541,1.1353735708,5.79235266,Solved
L?AAD?oeBGHgai,21,5,5.6768504923,0.6768504923,1.1353700985,5.75983236,Solved
L?AB?qQU@W\?G[,22,5,5.6768071601,0.6768071601,1.1353614320,5.76481636,Solved
L?AA@BOm?uFOBw,23,5,5.6768047043,0.6768047043,1.1353609409,5.78560823,Solved
L?AAD@oIagVOVO,23,5,5.6768018876,0.6768018876,1.1353603775,5.77200536,Solved
L?AAD?oeEP@wLa,22,5,5.6767897177,0.6767897177,1.1353579435,5.74570535,Solved
L?AAD?oyAXJ_Cu,23,5,5.6767844673,0.6767844673,1.1353568935,5.74730314,Solved
L?AEB?WUBHEoEq,23,5,5.6767806453,0.6767806453,1.1353561291,5.74751555,Solved
L?AAD?wXCcBoRQ,22,5,5.6767720593,0.6767720593,1.1353544119,5.74692163,Solved
L?AB?qQU@IHcgS,22,5,5.6767273509,0.6767273509,1.1353454702,5.77780955,Solved
L?AB?qQU@IHcgT,23,5,5.6767266027,0.6767266027,1.1353453205,5.76237411,Solved
L?AAD@oI_wHg}?,22,5,5.6766705449,0.6766705449,1.1353341090,5.76644618,Solved
L?ABA_gaO]GekB,23,5,5.6766685758,0.6766685758,1.1353337152,5.74848227,Solved
L?AAD@oIawHg}?,23,5,5.6766535231,0.6766535231,1.1353307046,5.76350996,Solved
L?ABAaIMAwV?PL,24,5,5.6766080147,0.6766080147,1.1353216029,5.74277799,Solved
L?AA@agUAYUO\?,22,5,5.6765295028,0.6765295028,1.1353059006,5.74686089,Solved
L?AA@agUBgUOaq,23,5,5.6765286569,0.6765286569,1.1353057314,5.74645733,Solved
L?AA@AOTFOTODq,21,5,5.6765003460,0.6765003460,1.1353000692,5.74081507,Solved
L?AADbGX@gBOaa,21,5,5.6764973765,0.6764973765,1.1352994753,5.76698636,Solved
L?AE@b_F?]N?J_,23,5,5.6764753437,0.6764753437,1.1352950687,5.83655129,Solved
L?AAD?wXCcZ?RQ,22,5,5.6764608586,0.6764608586,1.1352921717,5.78083351,Solved
L?AAD@oRDSBgm_,23,5,5.6764530476,0.6764530476,1.1352906095,5.76033255,Solved
L?AAD@oRDcBgm_,23,5,5.6764530476,0.6764530476,1.1352906095,5.75716840,Solved
L?AAD@oRDcBgi_,22,5,5.6764530443,0.6764530443,1.1352906089,5.75810667,Solved
L?AAD@oR@sBgm_,23,5,5.6764530431,0.6764530431,1.1352906086,5.75011292,Solved
L?AAD@oIaWBgm_,22,5,5.6764530422,0.6764530422,1.1352906084,5.78340021,Solved
L?AAD@oI_w\?Fo,22,5,5.6764455922,0.6764455922,1.1352891184,5.77935360,Solved
L?AAD?wXCc^?RQ,23,5,5.6764396060,0.6764396060,1.1352879212,5.78118229,Solved
L?AAD?sX?sPSN_,22,5,5.6764236283,0.6764236283,1.1352847257,5.75849488,Solved
L?AAD?wT?{TOVO,23,5,5.6764052649,0.6764052649,1.1352810530,5.83355975,Solved
L?AADbGX@gBOAe,21,5,5.6763800789,0.6763800789,1.1352760158,5.74314399,Solved
L?AAD?wT?]\?Fo,23,5,5.6763518601,0.6763518601,1.1352703720,5.77828817,Solved
L?AAD@oI_wHgm_,22,5,5.6763518552,0.6763518552,1.1352703710,5.81062571,Solved
L?AAD?wTFOBwFo,24,5,5.6763518552,0.6763518552,1.1352703710,5.74753398,Solved
L?AAD?wT?u\?Fo,23,5,5.6763518550,0.6763518550,1.1352703710,5.74583153,Solved
L?AAD?wT?{\?Fo,23,5,5.6763518542,0.6763518542,1.1352703708,5.78129555,Solved
L?AAD?wT?m\?Fo,23,5,5.6763518540,0.6763518540,1.1352703708,5.78545163,Solved
L?`@Cb_HQoBOBw,22,5,5.6763511315,0.6763511315,1.1352702263,5.78784923,Solved
L?AADbGX@gBOae,22,5,5.6763511269,0.6763511269,1.1352702254,5.74688482,Solved
L?AAD?wTCSdo^?,23,5,5.6763459416,0.6763459416,1.1352691883,5.76770100,Solved
L?AAF@cEf_DoBo,23,5,5.6763441477,0.6763441477,1.1352688295,5.75774452,Solved
L?AAD@cMdcJ_RO,23,5,5.6763417687,0.6763417687,1.1352683537,5.77835362,Solved
L?AADb_B_tN?V?,23,5,5.6763346398,0.6763346398,1.1352669280,5.81369555,Solved
L?AAD@oIaoEoAw,21,5,5.6763221890,0.6763221890,1.1352644378,5.75907281,Solved
L?AAD?wXF_@wFo,23,5,5.6763197749,0.6763197749,1.1352639550,5.77682257,Solved
L?AB?qQU@IJ_}?,23,5,5.6762928478,0.6762928478,1.1352585696,5.74284581,Solved
L?AAD?sX?sFoak,23,5,5.6762910610,0.6762910610,1.1352582122,5.76568619,Solved
L?AA@aHMAWCsy?,21,5,5.6762838140,0.6762838140,1.1352567628,5.76008028,Solved
L?AAD?wX?{Awy@,23,5,5.6762725443,0.6762725443,1.1352545089,5.76325002,Solved
L?AADb_BawN?Fg,24,5,5.6762703833,0.6762703833,1.1352540767,5.82244662,Solved
L?AADAoFFOEoDq,23,5,5.6762601020,0.6762601020,1.1352520204,5.78468773,Solved
L?AAD?WLEoKcac,21,5,5.6762226034,0.6762226034,1.1352445207,5.76055839,Solved
L?AB?qQU@WCkoQ,22,5,5.6762130649,0.6762130649,1.1352426130,5.74069767,Solved
L?AAD?W{DSM_TQ,23,5,5.6761710825,0.6761710825,1.1352342165,5.77017013,Solved
L?AAD?wLAQ@wka,22,5,5.6761681306,0.6761681306,1.1352336261,5.76202317,Solved
L?AAD@oI_yJ_m_,23,5,5.6761363189,0.6761363189,1.1352272638,5.75797689,Solved
L?AAD@oiawBgm_,24,5,5.6761363166,0.6761363166,1.1352272633,5.74100274,Solved
L?AAD@wMawBgm_,25,5,5.6761363143,0.6761363143,1.1352272629,5.75279473,Solved
L?AAD?WLFOBoHg,21,5,5.6761342128,0.6761342128,1.1352268426,5.74486273,Solved
L?AAD@OIBgBwBw,22,5,5.6761246710,0.6761246710,1.1352249342,5.76083404,Solved
L?AA@aHMBGZ?m_,22,5,5.6760990361,0.6760990361,1.1352198072,5.74266856,Solved
L?AAD@oIaoBoAw,21,5,5.6760922352,0.6760922352,1.1352184470,5.77444231,Solved
L?AAD?sXDcBWA{,23,5,5.6760886204,0.6760886204,1.1352177241,5.74666128,Solved
L?AAD?wTDSBgL_,22,5,5.6760170489,0.6760170489,1.1352034098,5.81110532,Solved
L?AAD?wTDOl_Dq,23,5,5.6759645803,0.6759645803,1.1351929161,5.74384669,Solved
L?AAD@W[?k@wm_,22,5,5.6759541977,0.6759541977,1.1351908395,5.74271292,Solved
L?AAD?wTDSBgN_,23,5,5.6759344681,0.6759344681,1.1351868936,5.82553337,Solved
L?AAD?oNBW@[RW,23,5,5.6758859465,0.6758859465,1.1351771893,5.74189145,Solved
L?AA@qoRDCeo^?,24,5,5.6758742831,0.6758742831,1.1351748566,5.77367179,Solved
L?AB?rOL@J]?Af,24,5,5.6758742746,0.6758742746,1.1351748549,5.75829894,Solved
L?AAD@oIaWF_ka,22,5,5.6758631683,0.6758631683,1.1351726337,5.76541723,Solved
L?AAD@oIag@kk`,22,5,5.6758622134,0.6758622134,1.1351724427,5.75410776,Solved
L?AAD?wLAWBOAs,20,5,5.6758081700,0.6758081700,1.1351616340,5.74957958,Solved
L?AAD?wT@S}?VO,23,5,5.6758077607,0.6758077607,1.1351615521,5.76285394,Solved
L?AE@b_F@[N?Aw,23,5,5.6757861348,0.6757861348,1.1351572270,5.83168927,Solved
L?AAD?W{AYM_At,23,5,5.6757817156,0.6757817156,1.1351563431,5.75160231,Solved
L?AAD@OiAwCse_,21,5,5.6757640807,0.6757640807,1.1351528161,5.74889711,Solved
L?AAD?wX?ev?Fo,23,5,5.6757518241,0.6757518241,1.1351503648,5.74792332,Solved
L?AAD?wX?kBW{?,21,5,5.6757411715,0.6757411715,1.1351482343,5.77773886,Solved
L?AEB?WM@gKcaR,22,5,5.6757077924,0.6757077924,1.1351415585,5.77548301,Solved
L?AAD?wX?erOZA,23,5,5.6756735389,0.6756735389,1.1351347078,5.75534759,Solved
L?AAD?oFBWAwqH,22,5,5.6756735388,0.6756735388,1.1351347078,5.74612120,Solved
L?AADBOX?sF_Ak,21,5,5.6756581601,0.6756581601,1.1351316320,5.74271558,Solved
L?ABA_gaOwAeu?,21,5,5.6756312403,0.6756312403,1.1351262481,5.77079852,Solved
L?AADb_B_lFOyA,24,5,5.6755853007,0.6755853007,1.1351170601,5.78825497,Solved
L?AB?qQU@W]?XW,23,5,5.6755809931,0.6755809931,1.1351161986,5.77065739,Solved
L?AA@b_Z@wBoBw,24,5,5.6755809927,0.6755809927,1.1351161985,5.76802332,Solved
L?AAD@oi_yBoM_,23,5,5.6755500852,0.6755500852,1.1351100170,5.75876723,Solved
L?ABA_gaOwAe}?,22,5,5.6755398738,0.6755398738,1.1351079748,5.77424544,Solved
L?AAD?wX?en?Fo,23,5,5.6754903201,0.6754903201,1.1350980640,5.75813249,Solved
L?AA@AWT@SEoeo,21,5,5.6754891709,0.6754891709,1.1350978342,5.74029983,Solved
L?AAD?sX@sPUN_,24,5,5.6754814595,0.6754814595,1.1350962919,5.75494936,Solved
L?AAD?oNBgBWAy,23,5,5.6754713332,0.6754713332,1.1350942666,5.77670655,Solved
L?AADAoFFOAwN_,23,5,5.6754548794,0.6754548794,1.1350909759,5.81955677,Solved
L?AA@aHMBHZ?m_,23,5,5.6754370236,0.6754370236,1.1350874047,5.74660319,Solved
L?AAD@Oy?mEo^?,23,5,5.6754367579,0.6754367579,1.1350873516,5.75537934,Solved
L?AADBOX?kFOBg,21,5,5.6754268430,0.6754268430,1.1350853686,5.74695116,Solved
L?AAD?wT@[]?FO,22,5,5.6753839966,0.6753839966,1.1350767993,5.74764112,Solved
L?AAD?oeAw@[RW,22,5,5.6753703709,0.6753703709,1.1350740742,5.74302492,Solved
L?ABA_gaPYGecb,23,5,5.6753670202,0.6753670202,1.1350734040,5.76306955,Solved
L?AA@aHMBHZ?L_,22,5,5.6753356447,0.6753356447,1.1350671289,5.75354132,Solved
L?AAD?WLEOigHi,22,5,5.6753188587,0.6753188587,1.1350637717,5.76466772,Solved
L?ABA_gaR_asBq,23,5,5.6753003863,0.6753003863,1.1350600773,5.74012282,Solved
L?AE@b_F?]N?N_,24,5,5.6752599315,0.6752599315,1.1350519863,5.82674862,Solved
L?AA@AWT@sEoeo,22,5,5.6752586930,0.6752586930,1.1350517386,5.75049801,Solved
L?AAD?wT?uTOVO,23,5,5.6752173372,0.6752173372,1.1350434674,5.75817857,Solved
L?AA@BOJLS\?Ct,23,5,5.6752078596,0.6752078596,1.1350415719,5.74280671,Solved
L?AAD?wXF_AwFo,23,5,5.6752033454,0.6752033454,1.1350406691,5.75353369,Solved
L?AAD?wXF_BgFo,23,5,5.6752033442,0.6752033442,1.1350406688,5.75797622,Solved
L?AAD?wXF_BoFo,23,5,5.6752033430,0.6752033430,1.1350406686,5.76740400,Solved
L?AAD?wXF_BwFo,24,5,5.6752033424,0.6752033424,1.1350406685,5.74195027,Solved
L?AAD?wXF_AwFO,22,5,5.6752033423,0.6752033423,1.1350406685,5.77519306,Solved
L?AAD@oI_iUOVO,22,5,5.6752033412,0.6752033412,1.1350406682,5.74602840,Solved
L?AAD?wX?k]?Fo,22,5,5.6752033410,0.6752033410,1.1350406682,5.77603017,Solved
L?AEB?o]Aw@sDo,23,5,5.6751888739,0.6751888739,1.1350377748,5.75677680,Solved
L?AA@BOT@cPWQQ,20,5,5.6751541182,0.6751541182,1.1350308236,5.74133817,Solved
L?AAD?oNBgBwAy,24,5,5.6751460930,0.6751460930,1.1350292186,5.77517388,Solved
L?AADb_M?[HgJ_,22,5,5.6751442549,0.6751442549,1.1350288510,5.75563040,Solved
L?AAD@OiAwCsm_,22,5,5.6751396744,0.6751396744,1.1350279349,5.74888458,Solved
L?AAD@Oy?\Do\?,22,5,5.6751368468,0.6751368468,1.1350273694,5.76482719,Solved
L?AAD?wX?k@Yec,22,5,5.6751082793,0.6751082793,1.1350216559,5.74937208,Solved
L?AAD?wLEOAwRO,21,5,5.6750674378,0.6750674378,1.1350134876,5.74880965,Solved
L?AAD@OI@gQQm_,20,5,5.6750545758,0.6750545758,1.1350109152,5.74542746,Solved
L?AAD?wTDOn_Dq,24,5,5.6750530097,0.6750530097,1.1350106019,5.75262261,Solved
L?ABAaGRD_Kccd,22,5,5.6750482674,0.6750482674,1.1350096535,5.74240255,Solved
L?ABA_gaQH}?Bp,23,5,5.6750283806,0.6750283806,1.1350056761,5.76371373,Solved
L?AAD?oy@sAw^?,23,5,5.6750244427,0.6750244427,1.1350048885,5.76016566,Solved
L?AAD@OICcm_m_,21,5,5.6749809296,0.6749809296,1.1349961859,5.75080887,Solved
L?AA@AOT@wBWuO,21,5,5.6749745698,0.6749745698,1.1349949140,5.74737402,Solved
L?AA@AWT@wPYm_,23,5,5.6749645839,0.6749645839,1.1349929168,5.77296712,Solved
L?AAD@oIaWBg}?,22,5,5.6749628391,0.6749628391,1.1349925678,5.74638253,Solved
L?AEB?WM@gCsaR,22,5,5.6749447261,0.6749447261,1.1349889452,5.79501991,Solved
L?AA@agU?lM_aR,23,5,5.6749199259,0.6749199259,1.1349839852,5.78269131,Solved
L?AA@aHMBGHgDg,21,5,5.6749164032,0.6749164032,1.1349832806,5.76125560,Solved
L?AAD?wT?y\?Ic,22,5,5.6749119490,0.6749119490,1.1349823898,5.76920769,Solved
L?AAD?oeBGEoFo,21,5,5.6749045569,0.6749045569,1.1349809114,5.74798114,Solved
L?AE@b_F@[N?Bw,24,5,5.6749011247,0.6749011247,1.1349802249,5.83334171,Solved
L?AADb_MCsBoBw,24,5,5.6748871007,0.6748871007,1.1349774201,5.83416959,Solved
L?AAD?wT?y\?ic,23,5,5.6748510337,0.6748510337,1.1349702067,5.77109508,Solved
L?AAD@cMdcBoFo,24,5,5.6748464347,0.6748464347,1.1349692869,5.74143292,Solved
L?AAD?sXDoROA{,23,5,5.6748375252,0.6748375252,1.1349675050,5.75997836,Solved
L?AAD@W[@W@wSQ,21,5,5.6748324232,0.6748324232,1.1349664846,5.74109533,Solved
L?ABAaIeBgF_G[,23,5,5.6748038176,0.6748038176,1.1349607635,5.79532239,Solved
L?AAD@oIaWQP^?,22,5,5.6747736129,0.6747736129,1.1349547226,5.76243822,Solved
L?AAD?WLFOBge_,21,5,5.6747549081,0.6747549081,1.1349509816,5.74024262,Solved
L?`@Cb_HQS@wSc,22,5,5.6747449435,0.6747449435,1.1349489887,5.76259264,Solved
L?AAD?WLEoCsi_,21,5,5.6747293648,0.6747293648,1.1349458730,5.75401011,Solved
L?AAD@OIAwFoBw,22,5,5.6746401682,0.6746401682,1.1349280336,5.76212949,Solved
L?AAD?sXCcJGm_,22,5,5.6746271439,0.6746271439,1.1349254288,5.74190345,Solved
L?AE@b_F?VN?N_,24,5,5.6746156767,0.6746156767,1.1349231353,5.82937829,Solved
L?ABAaIeBgF_H[,24,5,5.6746136185,0.6746136185,1.1349227237,5.77871461,Solved
L?AAD@OI@kJGm_,21,5,5.6746109191,0.6746109191,1.1349221838,5.75359159,Solved
L?AAD?WLEOtOHi,22,5,5.6746108768,0.6746108768,1.1349221754,5.76188824,Solved
L?AE@b_Z@wBoBw,25,5,5.6746097728,0.6746097728,1.1349219546,5.78317136,Solved
L?AAD@OICsEoVO,21,5,5.6746011312,0.6746011312,1.1349202262,5.74388178,Solved
L?AAD?oeBGXCai,21,5,5.6745741566,0.6745741566,1.1349148313,5.74182715,Solved
L?AB?qQU@I\?RG,22,5,5.6745608237,0.6745608237,1.1349121647,5.79748293,Solved
L?AA@AWTDSBg^?,22,5,5.6745562791,0.6745562791,1.1349112558,5.74835655,Solved
L?AAD?wT?mM_ic,23,5,5.6745376040,0.6745376040,1.1349075208,5.74088088,Solved
L?AAD@oIaiAwBg,22,5,5.6745301495,0.6745301495,1.1349060299,5.74725497,Solved
L?AAD?WLEOcsm_,22,5,5.6745188552,0.6745188552,1.1349037710,5.75983626,Solved
L?AA@BOTDOBGco,19,5,5.6745151791,0.6745151791,1.1349030358,5.75438099,Solved
L?AAD@OJ@cHHL`,21,5,5.6745151779,0.6745151779,1.1349030356,5.74121593,Solved
L?AA@BOTDO@WDo,19,5,5.6745151762,0.6745151762,1.1349030352,5.76307443,Solved
L?AA@AOTBoTOVO,21,5,5.6745151761,0.6745151761,1.1349030352,5.75438155,Solved
L?AA@AWT@SJG^?,21,5,5.6745151755,0.6745151755,1.1349030351,5.75726358,Solved
L?AA@AWT@SXG]?,20,5,5.6745151753,0.6745151753,1.1349030351,5.78426286,Solved
L?AA@BOTDO@Wco,19,5,5.6745151750,0.6745151750,1.1349030350,5.76377165,Solved
L?AA@BOTDOBGeo,20,5,5.6745151748,0.6745151748,1.1349030350,5.75340926,Solved
L?AA@AWT@SN?uO,21,5,5.6745151748,0.6745151748,1.1349030350,5.77841582,Solved
L?AAD@Oi@gBOBo,19,5,5.6745151732,0.6745151732,1.1349030346,5.79813789,Solved
L?AA@AWT@SHg]?,20,5,5.6745151722,0.6745151722,1.1349030344,5.79384598,Solved
L?AA@BOm?u@weO,22,5,5.6745151722,0.6745151722,1.1349030344,5.80663594,Solved
L?AAD@Oi@cHHL`,21,5,5.6745151722,0.6745151722,1.1349030344,5.74674029,Solved
L?AA@AODBOTORO,18,5,5.6745151719,0.6745151719,1.1349030344,5.74164988,Solved
L?AA@AWT@SJGZ?,20,5,5.6745151715,0.6745151715,1.1349030343,5.75693383,Solved
L?AA@AWTDSJGy?,21,5,5.6745151715,0.6745151715,1.1349030343,5.78922118,Solved
L?AA@BOTDOBGm_,20,5,5.6745151712,0.6745151712,1.1349030342,5.77038402,Solved
L?AA@AWT@sHg]?,21,5,5.6745151712,0.6745151712,1.1349030342,5.74683500,Solved
L?AAD?cUDoBgL_,21,5,5.6745151708,0.6745151708,1.1349030342,5.75940402,Solved
L?AA@AWT@SN?VO,21,5,5.6745151703,0.6745151703,1.1349030341,5.79608632,Solved
L?AA@AWT@SJG}?,21,5,5.6745151698,0.6745151698,1.1349030340,5.79443823,Solved
L?AA@AWTBoXGas,22,5,5.6745151697,0.6745151697,1.1349030339,5.78701095,Solved
L?AA@BOT@SROaS,20,5,5.6745151696,0.6745151696,1.1349030339,5.77485773,Solved
L?AA@BOTDO@Weo,20,5,5.6745151692,0.6745151692,1.1349030338,5.75237711,Solved
L?AA@BOT@oXGm_,21,5,5.6745151688,0.6745151688,1.1349030338,5.74256967,Solved
L?AA@BOTDOJGm_,21,5,5.6745151684,0.6745151684,1.1349030337,5.75331841,Solved
L?AAD@Oi@WAoQO,18,5,5.6745151683,0.6745151683,1.1349030337,5.74168810,Solved
L?AAD@Oi@g@Lk_,20,5,5.6745151681,0.6745151681,1.1349030336,5.76421415,Solved
L?AA@BOT@SUOaS,20,5,5.6745151679,0.6745151679,1.1349030336,5.77351174,Solved
L?AA@AWTDSJG]?,21,5,5.6745151676,0.6745151676,1.1349030335,5.79968509,Solved
L?AA@BOTDOBGe_,19,5,5.6745151665,0.6745151665,1.1349030333,5.77947200,Solved
L?AAD@OJ@cM_ah,21,5,5.6745151664,0.6745151664,1.1349030333,5.75610205,Solved
L?AAD?cUDcL_qG,21,5,5.6745151657,0.6745151657,1.1349030331,5.74119617,Solved
L?AA@AWT@SJG]?,20,5,5.6745151656,0.6745151656,1.1349030331,5.80042493,Solved
L?AAD@Oi@WAoEO,18,5,5.6745151656,0.6745151656,1.1349030331,5.78956158,Solved
L?AA@AOTBoHgm_,21,5,5.6745151654,0.6745151654,1.1349030331,5.75647072,Solved
L?AA@BOTCcD_QQ,19,5,5.6745151651,0.6745151651,1.1349030330,5.77886300,Solved
L?AA@BOTDO@We_,19,5,5.6745151650,0.6745151650,1.1349030330,5.79090987,Solved
L?AA@BOTCcD_UO,19,5,5.6745151649,0.6745151649,1.1349030330,5.76350971,Solved
L?AA@BOTDOUOUO,20,5,5.6745151649,0.6745151649,1.1349030330,5.74490561,Solved
L?AA@BOTDOBGk_,19,5,5.6745151648,0.6745151648,1.1349030330,5.76135422,Solved
L?AA@AOTBoXGas,21,5,5.6745151648,0.6745151648,1.1349030330,5.74473547,Solved
L?AA@AWTBoJGm_,22,5,5.6745150978,0.6745150978,1.1349030196,5.75410357,Solved
L?AA@AOTBoFOVO,21,5,5.6745150947,0.6745150947,1.1349030189,5.74846568,Solved
L?AA@AOTBoPWuO,21,5,5.6745135334,0.6745135334,1.1349027067,5.75293085,Solved
L?AAD@Oi@gAWAy,20,5,5.6745113172,0.6745113172,1.1349022634,5.74049369,Solved
L?AADAoFEo@wm_,23,5,5.6745095880,0.6745095880,1.1349019176,5.76799945,Solved
L?AA@AWT@SHgy?,20,5,5.6745069288,0.6745069288,1.1349013858,5.75829979,Solved
L?AA@AWTDSN?VO,22,5,5.6745043527,0.6745043527,1.1349008705,5.79586607,Solved
L?AA@BOm@sDouO,23,5,5.6745015776,0.6745015776,1.1349003155,5.79846360,Solved
L?AA@AWT@SHg}?,21,5,5.6745015000,0.6745015000,1.1349003000,5.76689020,Solved
L?AA@AWTDSN?qO,21,5,5.6744955713,0.6744955713,1.1348991143,5.77933259,Solved
L?AA@AWTDSJG}?,22,5,5.6744944368,0.6744944368,1.1348988874,5.79301164,Solved
L?AA@BOm?u@weo,23,5,5.6744753584,0.6744753584,1.1348950717,5.76973323,Solved
L?AA@BOTDOBGDa,19,5,5.6744694083,0.6744694083,1.1348938817,5.75231336,Solved
L?AAD@OJ@cJ_Ig,20,5,5.6744694082,0.6744694082,1.1348938816,5.80625963,Solved
L?AAD@Oi@gBOFO,19,5,5.6744694076,0.6744694076,1.1348938815,5.79500366,Solved
L?AAD@Oi@gBOFo,20,5,5.6744694067,0.6744694067,1.1348938813,5.76723955,Solved
L?AAD@Oi?sK`Ep,21,5,5.6744694066,0.6744694066,1.1348938813,5.74523815,Solved
L?AAD@Oi@gAoVO,20,5,5.6744694061,0.6744694061,1.1348938812,5.76439462,Solved
L?AA@BOTDOBGDq,20,5,5.6744694055,0.6744694055,1.1348938811,5.77057762,Solved
L?AAD@Oi@g@LDc,20,5,5.6744694030,0.6744694030,1.1348938806,5.78163529,Solved
L?AAD@Oi@gAoFO,19,5,5.6744694029,0.6744694029,1.1348938806,5.77817916,Solved
L?AAD@Oi@gAoFo,20,5,5.6744694028,0.6744694028,1.1348938806,5.78275767,Solved
L?AA@BOTDOAwUO,20,5,5.6744645513,0.6744645513,1.1348929103,5.77665831,Solved
L?AA@AOTBoTOuO,21,5,5.6744484052,0.6744484052,1.1348896810,5.75809967,Solved
